JENIS,NOFAKTUR,TGL,NOSO,TUTUPSO,JATUHTEMPO,KODECUSTOMER,NAMACUSTOMER,ALAMATCUSTOMER,KODESALESMAN,NAMASALESMAN,KODEGUDANG,NAMAGUDANG,KODEBARANG,NAMABARANG,QTY,HARGAJUAL,SATUANKECIL,PDISCOUNTITEM,PDISCOUNTITEM2,PDISCOUNTITEM3,DISCOUNTITEM,NETTO,KETERANGAN,KODESUPLIER,NAMASUPLIER
JUAL,261.000.063,05/01/2026 0:00,2601050043,T,,J.313,ART DECO,JL.SEKEKUKUMBUNG 103 TKI II,J,FRANSISKUS,1,GUDANG BAIK,2101421,Crystal Coat Thinner Surfacer  20 LITER,1.00,"700,000.00",JRG,0.00,0.00,0.00,0.00,"700,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.064,05/01/2026 0:00,2601050004,T,,K.404,MADERA,JL.GATSOE NO.123,L,RUDI *,1,GUDANG BAIK,2102749,Petalac PU Clear Sealer  1 LTR SET,1.00,"121,000.00",KL,10.00,0.00,0.00,"12,100.00","108,900.00",,1,"INDOWIRA, PT"
JUAL,261.000.064,05/01/2026 0:00,2601050004,T,,K.404,MADERA,JL.GATSOE NO.123,L,RUDI *,1,GUDANG BAIK,2102840,Petalac 2K PU Hardener Special  200 CC,1.00,"55,000.00",KL,10.00,0.00,0.00,"5,500.00","49,500.00",,1,"INDOWIRA, PT"
JUAL,261.000.064,05/01/2026 0:00,2601050004,T,,K.404,MADERA,JL.GATSOE NO.123,L,RUDI *,1,GUDANG BAIK,2200050,"Petalac 2K PU Clear Matt MV3 Base 0,8Lt",1.00,"121,000.00",KL,10.00,0.00,0.00,"12,100.00","108,900.00",,1,"INDOWIRA, PT"
JUAL,261.000.065,05/01/2026 0:00,2601050002,T,,D.221,RESTU IBU,JL.BALADEWA NO.3,Y,KEN - Y,1,GUDANG BAIK,2104185,Wiratex Wall Paint 850 5KG,4.00,"83,000.00",GL,7.50,0.00,0.00,"24,900.00","307,100.00",,1,"INDOWIRA, PT"
JUAL,261.000.065,05/01/2026 0:00,2601050002,T,,D.221,RESTU IBU,JL.BALADEWA NO.3,Y,KEN - Y,1,GUDANG BAIK,2104183,Wiratex Wall paint 848 5KG,4.00,"83,000.00",GL,7.50,0.00,0.00,"24,900.00","307,100.00",,1,"INDOWIRA, PT"
JUAL,261.000.065,05/01/2026 0:00,2601050002,T,,D.221,RESTU IBU,JL.BALADEWA NO.3,Y,KEN - Y,1,GUDANG BAIK,2104172,Wiratex Wall Paint 831 Fresh B 5KG,4.00,"83,000.00",GL,7.50,0.00,0.00,"24,900.00","307,100.00",,1,"INDOWIRA, PT"
JUAL,261.000.065,05/01/2026 0:00,2601050002,T,,D.221,RESTU IBU,JL.BALADEWA NO.3,Y,KEN - Y,1,GUDANG BAIK,2104180,Wiratex Wall Paint 845 River S 5KG,4.00,"83,000.00",GL,7.50,0.00,0.00,"24,900.00","307,100.00",,1,"INDOWIRA, PT"
JUAL,261.000.065,05/01/2026 0:00,2601050002,T,,D.221,RESTU IBU,JL.BALADEWA NO.3,Y,KEN - Y,1,GUDANG BAIK,2104192,Wiratex Wall Paint Super White 5KG,12.00,"83,000.00",GL,7.50,0.00,0.00,"74,700.00","921,300.00",,1,"INDOWIRA, PT"
JUAL,261.000.066,05/01/2026 0:00,2601050024,T,,G.611,WARNA BARU,JL.CIHAMPELAS 157 CITAPEN,C,YONATHAN,1,GUDANG BAIK,2100006,Alfa Polyester Putty  1 KG,24.00,"39,000.00",KL,5.00,0.00,0.00,"46,800.00","889,200.00",,1,"INDOWIRA, PT"
JUAL,261.000.067,05/01/2026 0:00,2601050031,T,,N.888,SUMBER WARNA,PUNGKUR,14,DEPO BANDUNG,1,GUDANG BAIK,2200046,Petalac 2K PU Clear Gloss Base 0.8LT,6.00,"108,000.00",KL,7.50,2.50,0.00,"63,585.00","584,415.00",,1,"INDOWIRA, PT"
JUAL,261.000.067,05/01/2026 0:00,2601050031,T,,N.888,SUMBER WARNA,PUNGKUR,14,DEPO BANDUNG,1,GUDANG BAIK,2102840,Petalac 2K PU Hardener Special  200 CC,18.00,"55,000.00",KL,7.50,2.50,0.00,"97,143.84","892,856.16",,1,"INDOWIRA, PT"
JUAL,261.000.067,05/01/2026 0:00,2601050031,T,,N.888,SUMBER WARNA,PUNGKUR,14,DEPO BANDUNG,1,GUDANG BAIK,2200068,Petalac 2K PU Colour P.101 Special White Base 0.8L,12.00,"126,000.00",KL,7.50,2.50,0.00,"148,365.00","1,363,635.00",,1,"INDOWIRA, PT"
JUAL,261.000.068,05/01/2026 0:00,2601050033,T,,N.909,PT.KANAKA TARA PERSADA,"JL.KOPO KATAPANG KM 11,8 RT.002 RW.005 PANGAUBAN KATAPANG LAMARGAS IND",13,BU RINI,1,GUDANG BAIK,2102068,Meiji Zinc Chromate Primer Broken Whit 20 KG,3.00,"825,000.00",PL,0.00,0.00,0.00,0.00,"2,475,000.00",K/PODOMORO PARK,1,"INDOWIRA, PT"
JUAL,261.000.070,05/01/2026 0:00,2601050035,T,,U.257,ANTA BARU,JL.PURWAKARTA NO.32 ANTAPANI,U,GANIS,1,GUDANG BAIK,2102095,Mascot Wall Filler  4 KG,25.00,"39,000.00",GLN,7.50,0.00,0.00,"73,125.00","901,875.00",,1,"INDOWIRA, PT"
JUAL,261.000.070,05/01/2026 0:00,2601050035,T,,U.257,ANTA BARU,JL.PURWAKARTA NO.32 ANTAPANI,U,GANIS,1,GUDANG BAIK,2102155,Mascot Wall Paint Super White 25 KG,2.00,"270,000.00",PL,7.50,0.00,0.00,"40,500.00","499,500.00",,1,"INDOWIRA, PT"
JUAL,261.000.071,05/01/2026 0:00,2601050041,T,,K.312,STUDIO 8,SURYANI DALAM 49,L,RUDI *,1,GUDANG BAIK,2104184,Wiratex Wall Paint 849 5KG,8.00,"83,000.00",GL,7.50,0.00,0.00,"49,800.00","614,200.00",,1,"INDOWIRA, PT"
JUAL,261.000.071,05/01/2026 0:00,2601050041,T,,K.312,STUDIO 8,SURYANI DALAM 49,L,RUDI *,1,GUDANG BAIK,2100011,AlFa Polyester Putty  3KG,4.00,"103,000.00",GLN,5.00,0.00,0.00,"20,600.00","391,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.071,05/01/2026 0:00,2601050041,T,,K.312,STUDIO 8,SURYANI DALAM 49,L,RUDI *,1,GUDANG BAIK,2200086,Petalac 2K Surfacer FD 21 Base 1LT,6.00,"80,000.00",KL,10.00,0.00,0.00,"48,000.00","432,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.071,05/01/2026 0:00,2601050041,T,,K.312,STUDIO 8,SURYANI DALAM 49,L,RUDI *,1,GUDANG BAIK,2200087,Petalac Hardener Surfacer FD 0.5LT,6.00,"60,000.00",KL,10.00,0.00,0.00,"36,000.00","324,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.072,05/01/2026 0:00,2601050022,T,,D.106,KURNIAWAN JAYA,TERUSAN CIBADUYUT 61 C,C,YONATHAN,1,GUDANG BAIK,2104073,Tawon Kembang Meni Kayu & Besi 0.8 KG,12.00,"40,000.00",KL,7.50,0.00,0.00,"36,000.00","444,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.073,05/01/2026 0:00,2601050039,T,,N.254,"SANBE FARMA ,PT",JL.TAMAN SARI NO.10,13,BU RINI,1,GUDANG BAIK,2102061,Meiji Zinc Chromate Primer  1 KG,2.00,"51,000.00",KL,10.00,0.00,0.00,"10,200.00","91,800.00",U/P.BP.NANA SARIPUDIN,1,"INDOWIRA, PT"
JUAL,261.000.074,05/01/2026 0:00,2512180584,T,,K.527,PT.AKD,SADANG,14,DEPO BANDUNG,1,GUDANG BAIK,2300265,Petalac 2K PU CO Base City Sensation 0.8LT,18.00,"135,000.00",KL,10.00,0.00,0.00,"243,000.00","2,187,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.075,05/01/2026 0:00,2512220673,T,,N.254,"SANBE FARMA ,PT",JL.TAMAN SARI NO.10,13,BU RINI,1,GUDANG BAIK,2102066,Meiji Zinc Chromate Primer  20 KG,1.00,"825,000.00",PL,10.00,0.00,0.00,"82,500.00","742,500.00",U/P.ISMANTO,1,"INDOWIRA, PT"
JUAL,261.000.079,05/01/2026 0:00,2601050052,T,,M.100,UMUM,,14,DEPO BANDUNG,1,GUDANG BAIK,2104836,PETALUX WALL PAINT CM 602 MATAHARI 5KG,1.00,"158,000.00",GLN,0.00,0.00,0.00,0.00,"158,000.00",BU AYU,1,"INDOWIRA, PT"
JUAL,261.000.080,05/01/2026 0:00,2601050055,T,,U.178,TB.YUSUF NANJUNG,JL.DIMENSI NO.16 TLP:6676997,U,GANIS,1,GUDANG BAIK,2104138,Wiratex Wall Paint 847 25 KG,3.00,"390,000.00",PL,7.50,0.00,0.00,"87,750.00","1,082,250.00",,1,"INDOWIRA, PT"
JUAL,261.000.082,05/01/2026 0:00,2601050045,T,,T.328,MITRA KERAMIK,JL.GUNUNG BATU 37,R,SIMON QIRENE,1,GUDANG BAIK,2104148,Wiratex Wall Paint Super White 25 KG,3.00,"390,000.00",PL,7.50,0.00,0.00,"87,750.00","1,082,250.00",,1,"INDOWIRA, PT"
JUAL,261.000.085,06/01/2026 0:00,2601050059,T,,C.602,BERKAH,PESANTREN 195/96,C,YONATHAN,1,GUDANG BAIK,2104192,Wiratex Wall Paint Super White 5KG,16.00,"83,000.00",GL,7.50,0.00,0.00,"99,600.00","1,228,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.085,06/01/2026 0:00,2601050059,T,,C.602,BERKAH,PESANTREN 195/96,C,YONATHAN,1,GUDANG BAIK,2103863,Shintex Wall Filler  1 KG,12.00,"23,000.00",KL,7.50,0.00,0.00,"20,700.00","255,300.00",,1,"INDOWIRA, PT"
JUAL,261.000.087,06/01/2026 0:00,2601060080,T,,K.527,PT.AKD,SADANG,14,DEPO BANDUNG,1,GUDANG BAIK,2200046,Petalac 2K PU Clear Gloss Base 0.8LT,6.00,"108,000.00",KL,10.00,0.00,0.00,"64,800.00","583,200.00",,1,"INDOWIRA, PT"
JUAL,261.000.087,06/01/2026 0:00,2601060080,T,,K.527,PT.AKD,SADANG,14,DEPO BANDUNG,1,GUDANG BAIK,2100049,Adler Polyester Putty 3002  1 KG SET,60.00,"62,000.00",KL,10.00,0.00,0.00,"372,000.00","3,348,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.087,06/01/2026 0:00,2601060080,T,,K.527,PT.AKD,SADANG,14,DEPO BANDUNG,1,GUDANG BAIK,2103148,Petalac Thinner PU  20 LTR,10.00,"834,000.00",JRG,0.00,0.00,0.00,0.00,"8,340,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.088,06/01/2026 0:00,2601050063,T,,N.191,JAMAFAC,PADALARANG,13,BU RINI,1,GUDANG BAIK,2100018,Alfa Zinc Chromate Primer GREEN 20 KG,5.00,"799,200.00",PL,0.00,0.00,0.00,0.00,"3,996,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.089,06/01/2026 0:00,2601050064,T,,A.213,SINAR SARANA,SUNARAJA 80 A,Y,KEN - Y,1,GUDANG BAIK,2100710,Attaboy OS Super Primer White 2 LITER,2.00,"180,000.00",GL,0.00,0.00,0.00,0.00,"360,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.089,06/01/2026 0:00,2601050064,T,,A.213,SINAR SARANA,SUNARAJA 80 A,Y,KEN - Y,1,GUDANG BAIK,2103650,Petalux Wall Paint 602 Berlian 5KG,4.00,"158,000.00",GLN,7.50,0.00,0.00,"47,400.00","584,600.00",,1,"INDOWIRA, PT"
JUAL,261.000.089,06/01/2026 0:00,2601050064,T,,A.213,SINAR SARANA,SUNARAJA 80 A,Y,KEN - Y,1,GUDANG BAIK,2104147,Wiratex Wall Paint Putih Salju 25 KG,5.00,"390,000.00",PL,7.50,0.00,0.00,"146,250.00","1,803,750.00",,1,"INDOWIRA, PT"
JUAL,261.000.089,06/01/2026 0:00,2601050064,T,,A.213,SINAR SARANA,SUNARAJA 80 A,Y,KEN - Y,1,GUDANG BAIK,2104090,Wiratex Ceiling & Gypsum Paint Putih Prima 20 KG,3.00,"305,000.00",PL,7.50,0.00,0.00,"68,625.00","846,375.00",,1,"INDOWIRA, PT"
JUAL,261.000.090,06/01/2026 0:00,2601050046,T,,C.408,LANGGENG CEMERLANG,JL.GADOBANGKONG NO.2 CIMAHI,R,SIMON QIRENE,1,GUDANG BAIK,2101916,Meiji Epoxy Filler Black 1 LTR SET,6.00,"76,000.00",KL,7.50,0.00,0.00,"34,200.00","421,800.00",,1,"INDOWIRA, PT"
JUAL,261.000.092,06/01/2026 0:00,2601050065,T,,K.311,PIPING,KEBON KOPI 76,13,BU RINI,1,GUDANG BAIK,2200046,Petalac 2K PU Clear Gloss Base 0.8LT,2.00,"108,000.00",KL,10.00,0.00,0.00,"21,600.00","194,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.092,06/01/2026 0:00,2601050065,T,,K.311,PIPING,KEBON KOPI 76,13,BU RINI,1,GUDANG BAIK,2102840,Petalac 2K PU Hardener Special  200 CC,2.00,"55,000.00",KL,10.00,0.00,0.00,"11,000.00","99,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.093,06/01/2026 0:00,2601050066,T,,C.408,LANGGENG CEMERLANG,JL.GADOBANGKONG NO.2 CIMAHI,R,SIMON QIRENE,1,GUDANG BAIK,2100011,AlFa Polyester Putty  3KG,6.00,"103,000.00",GLN,5.00,0.00,0.00,"30,900.00","587,100.00",,1,"INDOWIRA, PT"
JUAL,261.000.095,06/01/2026 0:00,2601050068,T,,J.514,GIHON/PA BUDI,DEPAN BRI GUNUNG BATU 6C,C,YONATHAN,1,GUDANG BAIK,2105077,Daltone Epoxy Filler Grey 1Lts,12.00,"70,000.00",KL,7.50,0.00,0.00,"63,000.00","777,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.095,06/01/2026 0:00,2601050068,T,,J.514,GIHON/PA BUDI,DEPAN BRI GUNUNG BATU 6C,C,YONATHAN,1,GUDANG BAIK,2105076,Daltone Epoxy Filler White 1Lts,6.00,"70,000.00",KL,7.50,0.00,0.00,"31,500.00","388,500.00",,1,"INDOWIRA, PT"
JUAL,261.000.097,06/01/2026 0:00,2601050047,T,,R.571,PERUM BUMI CITRA INDAH 4,CIPATIK,R,SIMON QIRENE,1,GUDANG BAIK,2102109,Mascot Wall Paint Super White 200 KG,5.00,"1,365,000.00",DRM,0.00,0.00,0.00,0.00,"6,825,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.098,06/01/2026 0:00,2601050074,T,,Y.289,WARNA DUNIA,KARASAK LAMA NO.184 RT.01/RW.05,Y,KEN - Y,1,GUDANG BAIK,2100049,Adler Polyester Putty 3002  1 KG SET,24.00,"62,000.00",KL,7.50,0.00,0.00,"111,600.00","1,376,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.099,06/01/2026 0:00,2601050075,T,,N.841,UJANG DANI,KP.WALINI RT.09/RW.13 SEBELUM SD BABAKAN SUKAMULYA RANCAEKEK,13,BU RINI,1,GUDANG BAIK,2102109,Mascot Wall Paint Super White 200 KG,2.00,"1,700,000.00",DRM,5.00,0.00,0.00,"170,000.00","3,230,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.100,06/01/2026 0:00,2601050069,T,,N.1098,ANDRE,JL.PASIR BARU RT.01 RW.05 CIHIDEUNG PARONGPONG,13,BU RINI,1,GUDANG BAIK,2100068,Adler Primer Surfacer EP 1050  2 LITER SET,10.00,"205,000.00",KL,0.00,0.00,0.00,0.00,"2,050,000.00",U/P.BP.UNYIL 087825888905,1,"INDOWIRA, PT"
JUAL,261.000.101,06/01/2026 0:00,2601050026,T,,B.421,BOGA SENI BERKAH,"JL.RADIO,CILILIN BANDUNG BARAT",C,YONATHAN,1,GUDANG BAIK,2104192,Wiratex Wall Paint Super White 5KG,20.00,"83,000.00",GL,7.50,0.00,0.00,"124,500.00","1,535,500.00",,1,"INDOWIRA, PT"
JUAL,261.000.102,06/01/2026 0:00,2601050038,T,,G.227,MUTIARA WARNA,JL.SOMAWINATA 14 TANI MULYA,G,JULIANTO,1,GUDANG BAIK,2104157,Wiratex Wall Paint 806 Cream 5KG,2.00,"83,000.00",GL,7.50,0.00,0.00,"12,450.00","153,550.00",,1,"INDOWIRA, PT"
JUAL,261.000.103,06/01/2026 0:00,2601050070,T,,U.199,TB.MITRA BARU,JL.KARYAWANGI PARONGPONG,U,GANIS,1,GUDANG BAIK,2104191,Wiratex Wall Paint Putih Salju 5KG,20.00,"83,000.00",GL,7.50,0.00,0.00,"124,500.00","1,535,500.00",,1,"INDOWIRA, PT"
JUAL,261.000.104,06/01/2026 0:00,2601060082,T,,G.227,MUTIARA WARNA,JL.SOMAWINATA 14 TANI MULYA,G,JULIANTO,1,GUDANG BAIK,2103989,Shintex Wall Paint Super White 25 KG,3.00,"510,000.00",PL,7.50,0.00,0.00,"114,750.00","1,415,250.00",,1,"INDOWIRA, PT"
JUAL,261.000.105,06/01/2026 0:00,2601060083,T,,J.511,YANTO/ADIKREASI,JL.CIHANJUANG 253,J,FRANSISKUS,1,GUDANG BAIK,2103145,Petalac Thinner PU  1 LTR,4.00,"56,610.00",KL,0.00,0.00,0.00,0.00,"226,440.00",,1,"INDOWIRA, PT"
JUAL,261.000.105,06/01/2026 0:00,2601060083,T,,J.511,YANTO/ADIKREASI,JL.CIHANJUANG 253,J,FRANSISKUS,1,GUDANG BAIK,2101416,Crystal Coat Thinner  1 LITER,2.00,"56,610.00",KL,0.00,0.00,0.00,0.00,"113,220.00",,1,"INDOWIRA, PT"
JUAL,261.000.105,06/01/2026 0:00,2601060083,T,,J.511,YANTO/ADIKREASI,JL.CIHANJUANG 253,J,FRANSISKUS,1,GUDANG BAIK,2101391,Crystal Coat Clear Matt MV3 1 LITER,1.00,"729,270.00",KL,10.00,0.00,0.00,"72,927.00","656,343.00",,1,"INDOWIRA, PT"
JUAL,261.000.105,06/01/2026 0:00,2601060083,T,,J.511,YANTO/ADIKREASI,JL.CIHANJUANG 253,J,FRANSISKUS,1,GUDANG BAIK,2102840,Petalac 2K PU Hardener Special  200 CC,4.00,"61,050.00",KL,10.00,0.00,0.00,"24,420.00","219,780.00",,1,"INDOWIRA, PT"
JUAL,261.000.105,06/01/2026 0:00,2601060083,T,,J.511,YANTO/ADIKREASI,JL.CIHANJUANG 253,J,FRANSISKUS,1,GUDANG BAIK,2200074,Petalac 2K PU Colour Special White Matt Base 0.8Lt,4.00,"147,630.00",KL,10.00,0.00,0.00,"59,052.00","531,468.00",,1,"INDOWIRA, PT"
JUAL,261.000.111,06/01/2026 0:00,2512300882,T,,D.211,KARYA AGUNG,LEUWIGAJAH 55,G,JULIANTO,1,GUDANG BAIK,2102066,Meiji Zinc Chromate Primer  20 KG,1.00,"825,000.00",PL,7.50,0.00,0.00,"61,875.00","763,125.00",,1,"INDOWIRA, PT"
JUAL,261.000.112,06/01/2026 0:00,2512300884,T,,J.103,PT.AKARA INTER DESAIN,JL.INDUSTRI II NO.7A RT.006 RW.009 UTAMA,J,FRANSISKUS,1,GUDANG BAIK,2103149,Petalac Thinner PU  5 LTR,1.00,"220,000.00",GLN,0.00,0.00,0.00,0.00,"220,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.113,06/01/2026 0:00,2512310903,T,,H.187,PURA BAJA (PONCOL JAYA 2),"DEPAN MATRIAL SINAR JAYA BANGUNAN JL.RAYA TONJONG ,CIMANGGIS ",H1,MIMING,1,GUDANG BAIK,2100011,AlFa Polyester Putty  3KG,6.00,"103,000.00",GLN,5.00,0.00,0.00,"30,900.00","587,100.00",,1,"INDOWIRA, PT"
JUAL,261.000.114,06/01/2026 0:00,2601050060,T,,H.187,PURA BAJA (PONCOL JAYA 2),"DEPAN MATRIAL SINAR JAYA BANGUNAN JL.RAYA TONJONG ,CIMANGGIS ",H1,MIMING,1,GUDANG BAIK,2100011,AlFa Polyester Putty  3KG,12.00,"103,000.00",GLN,5.00,0.00,0.00,"61,800.00","1,174,200.00",,1,"INDOWIRA, PT"
JUAL,261.000.114,06/01/2026 0:00,2601050060,T,,H.187,PURA BAJA (PONCOL JAYA 2),"DEPAN MATRIAL SINAR JAYA BANGUNAN JL.RAYA TONJONG ,CIMANGGIS ",H1,MIMING,1,GUDANG BAIK,2102079,Meiji Zinc Chromate Primer Grey 5 KG,8.00,"225,000.00",GLN,7.50,0.00,0.00,"135,000.00","1,665,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.114,06/01/2026 0:00,2601050060,T,,H.187,PURA BAJA (PONCOL JAYA 2),"DEPAN MATRIAL SINAR JAYA BANGUNAN JL.RAYA TONJONG ,CIMANGGIS ",H1,MIMING,1,GUDANG BAIK,2100006,Alfa Polyester Putty  1 KG,12.00,"39,000.00",KL,5.00,0.00,0.00,"23,400.00","444,600.00",,1,"INDOWIRA, PT"
JUAL,261.000.114,06/01/2026 0:00,2601050060,T,,H.187,PURA BAJA (PONCOL JAYA 2),"DEPAN MATRIAL SINAR JAYA BANGUNAN JL.RAYA TONJONG ,CIMANGGIS ",H1,MIMING,1,GUDANG BAIK,2102066,Meiji Zinc Chromate Primer  20 KG,1.00,"825,000.00",PL,7.50,0.00,0.00,"61,875.00","763,125.00",,1,"INDOWIRA, PT"
JUAL,261.000.114,06/01/2026 0:00,2601050060,T,,H.187,PURA BAJA (PONCOL JAYA 2),"DEPAN MATRIAL SINAR JAYA BANGUNAN JL.RAYA TONJONG ,CIMANGGIS ",H1,MIMING,1,GUDANG BAIK,2102069,Meiji Zinc Chromate Primer Grey 20 KG,1.00,"825,000.00",PL,7.50,0.00,0.00,"61,875.00","763,125.00",,1,"INDOWIRA, PT"
JUAL,261.000.114,06/01/2026 0:00,2601050060,T,,H.187,PURA BAJA (PONCOL JAYA 2),"DEPAN MATRIAL SINAR JAYA BANGUNAN JL.RAYA TONJONG ,CIMANGGIS ",H1,MIMING,1,GUDANG BAIK,2102068,Meiji Zinc Chromate Primer Broken Whit 20 KG,1.00,"825,000.00",PL,7.50,0.00,0.00,"61,875.00","763,125.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200286,Kingkong Wall Paint 104 Cream 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2300023,Kingkong Wall Paint 126 Bali Gr18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200143,Kingkong Wall Paint 121 Shapire 18KG,2.00,"288,000.00",PAIL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200287,Kingkong Wall Paint 131 Spring 18 Kg,2.00,"288,000.00",PAIL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200342,Kingkong Wall Paint 124 Blue La 18KG,2.00,"288,000.00",PAIL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200183,Kingkong Wall Paint 105 Chiffon 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200340,Kingkong Wall Paint 128 Minimal 18KG,2.00,"288,000.00",PAIL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200156,Kingkong Wall Paint 109 Apple W 18KG,4.00,"288,000.00",PAIL,7.50,0.00,0.00,"86,400.00","1,065,600.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2300111,Kingkong Wall Paint 129 River S 18KG,2.00,"288,000.00",PAIL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.000.115,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200162,Kingkong Wall paint Super White 18KG,8.00,"288,000.00",PAIL,7.50,0.00,0.00,"172,800.00","2,131,200.00",,1,"INDOWIRA, PT"
JUAL,261.000.116,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200310,Kingkong Wall Paint Black 18KG,2.00,"288,000.00",PAIL,7.50,0.00,0.00,"43,200.00","532,800.00",,1,"INDOWIRA, PT"
JUAL,261.000.116,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200339,Kingkong Wall Paint 119 Canary 18KG,1.00,"288,000.00",PAIL,7.50,0.00,0.00,"21,600.00","266,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.116,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2200139,Kingkong Wall Paint Super White 4.5Kg,8.00,"76,000.00",GLN,7.50,0.00,0.00,"45,600.00","562,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.116,06/01/2026 0:00,2601050051,T,,H.186,TOKO TILU WARNA,BOGOR,H1,MIMING,1,GUDANG BAIK,2101915,Meiji Epoxy Filler  1 LTR SET,12.00,"76,000.00",KL,5.00,0.00,0.00,"45,600.00","866,400.00",,1,"INDOWIRA, PT"
JUAL,261.000.117,06/01/2026 0:00,2512310904,T,,H.223,MULUS,JL. Raya Drmaga,H1,MIMING,1,GUDANG BAIK,2104147,Wiratex Wall Paint Putih Salju 25 KG,4.00,"390,000.00",PL,7.50,0.00,0.00,"117,000.00","1,443,000.00",,1,"INDOWIRA, PT"
JUAL,261.000.118,06/01/2026 0:00,2601050050,T,,H.223,MULUS,JL. Raya Drmaga,H1,MIMING,1,GUDANG BAIK,2102076,Meiji Zinc Chromate Primer  5 KG,4.00,"225,000.00",GLN,7.50,0.00,0.00,"67,500.00","832,500.00",,1,"INDOWIRA, PT"
JUAL,261.000.119,06/01/2026 0:00,2512310905,T,,H.328,DUCO JAYA PAINT,JL.RAYA PUNCAK GADOG,H1,MIMING,1,GUDANG BAIK,2100011,AlFa Polyester Putty  3KG,54.00,"103,000.00",GLN,5.00,0.00,0.00,"278,100.00","5,283,900.00",,1,"INDOWIRA, PT"
JUAL,261.000.119,06/01/2026 0:00,2512310905,T,,H.328,DUCO JAYA PAINT,JL.RAYA PUNCAK GADOG,H1,MIMING,1,GUDANG BAIK,2100006,Alfa Polyester Putty  1 KG,36.00,"39,000.00",KL,5.00,0.00,0.00,"70,200.00","1,333,800.00",,1,"INDOWIRA, PT"
